"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"9/22/2020","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB08WF5KF3 ON 09/22/20","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB08WF5KF3 ON 09/22/20","50.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"9/22/2020","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB08WF5KF3 ON 09/22/20","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB08WF5KF3 ON 09/22/20","50.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"9/22/2020","Venmo","VENMO            PAYMENT           4481084563      MATTHEW GOODSELL","4.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"9/21/2020","Old Navy","PURCHASE                                AUTHORIZED ON   09/19 OLD NAVY US 6166          IDAHO FALLS   ID  P00580263767322112 CARD 9347","16.96","debit","Clothing","Wells Fargo Everyday Checking","",""
"9/21/2020","Costco","PURCHASE                                AUTHORIZED ON   09/19 COSTCO WHSE #1379         IDAHO FALLS   ID  P00580263819279394 CARD 9347","98.37","debit","Groceries","Wells Fargo Everyday Checking","",""
"9/21/2020","Return Authorized Old","PURCHASE RETURN                         AUTHORIZED ON   09/19 OLD NAVY ON-LINE          800-OLDNAVY   OH  S610265542414535   CARD 9347","36.47","credit","Income","Wells Fargo Everyday Checking","",""
"9/21/2020","Costco","PURCHASE                                AUTHORIZED ON   09/21 COSTCO WHSE #1379         IDAHO FALLS   ID  P00380265860956149 CARD 9347","8.47","debit","Groceries","Wells Fargo Everyday Checking","",""
"9/17/2020","Old Navy","PURCHASE                                AUTHORIZED ON   09/14 OLD NAVY ON-LINE          800-6536289   OH  S460259020720151   CARD 9347","43.47","debit","Clothing","Wells Fargo Everyday Checking","",""
"9/16/2020","Ch JesusChrist DONATION","Ch JesusChrist   DONATION   200916 64902352        GOODSELL MATTHEW ALLEN","134.30","debit","Charity","Wells Fargo Way2Save® Savings","",""
"9/16/2020","Spotify","Spotify USA              877-7781161  NY","4.99","debit","Music","Visa","",""
"9/16/2020","BROULIM'S #6 REXBURG ID S580260116673663 CARD 9347","PURCHASE                                AUTHORIZED ON   09/15 BROULIM'S #6              REXBURG       ID  S580260116673663   CARD 9347","14.12","debit","Groceries","Wells Fargo Everyday Checking","",""
"9/15/2020","BYU IDAHO BYUIDAHO 200914 MATTHEW GOODSELL","BYU IDAHO        BYUIDAHO   200914       XXXXX8627 MATTHEW GOODSELL","180.00","debit","Tuition","Wells Fargo Way2Save® Savings","",""
"9/14/2020","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB08TSSGDS ON 09/13/20","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB08TSSGDS ON 09/13/20","200.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"9/14/2020","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB08TSSGDS ON 09/13/20","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB08TSSGDS ON 09/13/20","200.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"9/14/2020","Venmo","VENMO            PAYMENT           4436679344      MATTHEW GOODSELL","19.33","debit","Transfer","Wells Fargo Everyday Checking","",""
"9/14/2020","Venmo Cashout Matthew","VENMO            CASHOUT           4436086571      MATTHEW GOODSELL","50.00","credit","Income","Wells Fargo Everyday Checking","",""
"9/14/2020","Texaco","TEXACO 0309389           ELWOOD       UT","30.67","debit","Gas & Fuel","Visa","",""
"9/12/2020","SMITHS MRKTPL #4495 WEST JORDAN UT","SMITHS MRKTPL #4495      WEST JORDAN  UT","11.02","debit","Groceries","Visa","",""
"9/11/2020","Online","ONLINE PAYMENT","226.61","credit","Credit Card Payment","Visa","",""
"9/11/2020","Costco","COSTCO WHSE#1379         IDAHO FALLS  ID","2.11","debit","Fast Food","Visa","",""
"9/11/2020","Venmo","VENMO            PAYMENT           4421457557      MATTHEW GOODSELL","12.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"9/11/2020","Venmo","VENMO            PAYMENT           4421635371      MATTHEW GOODSELL","381.25","debit","Transfer","Wells Fargo Everyday Checking","",""
"9/11/2020","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB08TC64G8 ON 09/10/20","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB08TC64G8 ON 09/10/20","381.25","credit","Transfer","Wells Fargo Everyday Checking","",""
"9/11/2020","Costco","PURCHASE                                AUTHORIZED ON   09/11 COSTCO WHSE #1379         IDAHO FALLS   ID  P00460255843306319 CARD 9347","8.47","debit","Groceries","Wells Fargo Everyday Checking","",""
"9/11/2020","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB08TC64G8 ON 09/10/20","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB08TC64G8 ON 09/10/20","381.25","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"9/11/2020","ONLINE TRANSFER REF #IB08TKFB6P TO COLLEGE CARD ON 09/11/20","ONLINE TRANSFER REF #IB08TKFB6P TO COLLEGE CARD XXXXXXXXXXXX1114 ON 09/11/20","226.61","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"9/10/2020","Cafe Rio","PURCHASE                                AUTHORIZED ON   09/09 CAFE RIO REXBURG          REXBURG       ID  S300254006243269   CARD 9347","10.48","debit","Restaurants","Wells Fargo Everyday Checking","",""
"9/10/2020","Chevron","PURCHASE                                AUTHORIZED ON   09/09 CHEVRON 0071055           REXBURG       ID  S300253580170973   CARD 9347","3.00","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"9/10/2020","MOBILE DEPOSIT : REF NUMBER :515100239892","MOBILE DEPOSIT : REF NUMBER :515100239892","1018.08","credit","Income","Wells Fargo Way2Save® Savings","",""
"9/08/2020","Pilot Travel Center","PILOT_00748              WILLARD      UT","27.27","debit","Gas & Fuel","Visa","",""
"9/08/2020","Chick-Fil-A","CHICK-FIL-A #03007       OGDEN        UT","32.75","debit","Fast Food","Visa","",""
"9/08/2020","Costco","PURCHASE                                AUTHORIZED ON   09/05 COSTCO WHSE #1379         IDAHO FALLS   ID  P00300249561105115 CARD 9347","6.34","debit","Fast Food","Wells Fargo Everyday Checking","",""
"9/08/2020","Chipotle","PURCHASE                                AUTHORIZED ON   09/07 CHIPOTLE 1104             SANDY         UT  S580251756620584   CARD 9347","1.33","debit","Fast Food","Wells Fargo Everyday Checking","",""
"9/08/2020","Exxon","PURCHASE                                AUTHORIZED ON   09/03 EXXONMOBIL    4561        IDAHO FALLS   ID  S460247572611651   CARD 9347","3.18","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"9/08/2020","Costco","PURCHASE                                AUTHORIZED ON   09/05 COSTCO WHSE #1379         IDAHO FALLS   ID  P00300249560556547 CARD 9347","8.47","debit","Groceries","Wells Fargo Everyday Checking","",""
"9/08/2020","Return Authorized Prime","PURCHASE RETURN                         AUTHORIZED ON   09/03 Prime Video               888-802-3080  WA  S620249545578708   CARD 9347","3.99","credit","Movies & DVDs","Wells Fargo Everyday Checking","",""
"9/08/2020","Venmo Cashout Matthew","VENMO            CASHOUT           4408497636      MATTHEW GOODSELL","10.00","credit","Income","Wells Fargo Everyday Checking","",""
"9/05/2020","Costco Gas","COSTCO GAS #1379         IDAHO FALLS  ID","40.95","debit","Gas & Fuel","Visa","",""
"9/03/2020","Amazon","PURCHASE                                AUTHORIZED ON   09/01 AMZN Mktp US*MU0JQ        Amzn.com/bill WA  S460246090996507   CARD 9347","12.92","debit","Shopping","Wells Fargo Everyday Checking","",""
"9/02/2020","Venmo","VENMO            PAYMENT           4371195124      MATTHEW GOODSELL","15.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"9/01/2020","Camden Operating Rent 200831 Matthew A Goodsell","Camden Operating Rent       200831       XXXXX9638 Matthew A Goodsell","26.95","debit","Mortgage & Rent","Wells Fargo Way2Save® Savings","",""
"9/01/2020","Camden Security Security D 200831 Matthew A Goodsell","Camden Security  Security D 200831       XXXXX9639 Matthew A Goodsell","76.95","debit","Health & Fitness","Wells Fargo Way2Save® Savings","",""
"9/01/2020","Ch JesusChrist DONATION","Ch JesusChrist   DONATION   200901 64197399        GOODSELL MATTHEW ALLEN","131.90","debit","Charity","Wells Fargo Way2Save® Savings","",""
"8/31/2020","eDeposit in Branch/Store 08/29/20 11:55:03 AM 39 E MAIN ST REXBURG ID 9815","eDeposit in Branch/Store 08/29/20 11:55:03 AM 39 E MAIN ST REXBURG ID 9815","71.00","credit","Income","Wells Fargo Everyday Checking","",""
"8/31/2020","SCORESBY FARM INC IDAHO FALLS ID S580242832189863 CARD 9347","PURCHASE                                AUTHORIZED ON   08/29 SCORESBY FARM INC         IDAHO FALLS   ID  S580242832189863   CARD 9347","7.64","debit","Groceries","Wells Fargo Everyday Checking","",""
"8/31/2020","Broulim's","PURCHASE                                AUTHORIZED ON   08/29 BROULIMS SUPERMARK        AMMON         ID  S380242814615248   CARD 9347","14.49","debit","Groceries","Wells Fargo Everyday Checking","",""
"8/31/2020","MOBILE DEPOSIT : REF NUMBER :708290885246","MOBILE DEPOSIT : REF NUMBER :708290885246","971.91","credit","Income","Wells Fargo Way2Save® Savings","",""
"8/29/2020","Wal-Mart","WAL-MART #1878           REXBURG      ID","42.34","debit","Shopping","Visa","",""
"8/28/2020","Venmo Cashout Matthew","VENMO            CASHOUT           4344317976      MATTHEW GOODSELL","4.00","credit","Income","Wells Fargo Everyday Checking","",""
"8/26/2020","Neste","BEST NEST HOUSIN 2727_14744 200824 208-356-3001    MATTHEW GOODSELL","190.00","debit","Mortgage & Rent","Wells Fargo Way2Save® Savings","",""
"8/25/2020","MOBILE DEPOSIT : REF NUMBER :716250650611","MOBILE DEPOSIT : REF NUMBER :716250650611","10.00","credit","Income","Wells Fargo Way2Save® Savings","",""
"8/24/2020","BROULIM'S #6 REXBURG ID","BROULIM'S #6             REXBURG      ID","33.50","debit","Groceries","Visa","",""
"8/24/2020","Blisters Bbq","PURCHASE                                AUTHORIZED ON   08/21 SQ *BLISTERS BBQ          Rexburg       ID  S460235029615997   CARD 9347","17.48","debit","Restaurants","Wells Fargo Everyday Checking","",""
"8/24/2020","O'Reilly Auto Parts","PURCHASE                                AUTHORIZED ON   08/22 O'REILLY AUTO PARTS 3134  REXBURG       ID  P00460235717411992 CARD 9347","7.94","debit","Service & Parts","Wells Fargo Everyday Checking","",""
"8/24/2020","Cafe Rio","PURCHASE                                AUTHORIZED ON   08/22 CAFE RIO REXBURG          REXBURG       ID  S300235693321522   CARD 9347","5.18","debit","Restaurants","Wells Fargo Everyday Checking","",""
"8/24/2020","Prime Video*MM4EK3 888-802-3080 WA S580235098023512 CARD 9347","PURCHASE                                AUTHORIZED ON   08/21 Prime Video*MM4EK3        888-802-3080  WA  S580235098023512   CARD 9347","3.99","debit","Movies & DVDs","Wells Fargo Everyday Checking","",""
"8/24/2020","Prime Video*MM88C0 888-802-3080 WA S460235097863313 CARD 9347","PURCHASE                                AUTHORIZED ON   08/21 Prime Video*MM88C0        888-802-3080  WA  S460235097863313   CARD 9347","3.99","debit","Movies & DVDs","Wells Fargo Everyday Checking","",""
"8/24/2020","SP * SIMPLEMODERN WWW.SIMPLEMOD OK S460236080330993 CARD 9347","PURCHASE                                AUTHORIZED ON   08/22 SP * SIMPLEMODERN         WWW.SIMPLEMOD OK  S460236080330993   CARD 9347","4.99","debit","Furnishings","Wells Fargo Everyday Checking","",""
"8/21/2020","Wal-Mart","WAL-MART #1878           REXBURG      ID","40.60","debit","Shopping","Visa","",""
"8/21/2020","Subway","PURCHASE                                AUTHORIZED ON   08/19 SUBWAY        0435        REXBURG       ID  S380233067060081   CARD 9347","10.05","debit","Fast Food","Wells Fargo Everyday Checking","",""
"8/17/2020","Ch JesusChrist DONATION","Ch JesusChrist   DONATION   200815 63622690        GOODSELL MATTHEW ALLEN","101.95","debit","Charity","Wells Fargo Way2Save® Savings","",""
"8/17/2020","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB08NS989X ON 08/15/20","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB08NS989X ON 08/15/20","200.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"8/17/2020","MOBILE DEPOSIT : REF NUMBER :121160507862","MOBILE DEPOSIT : REF NUMBER :121160507862","31.27","credit","Income","Wells Fargo Way2Save® Savings","",""
"8/17/2020","Costco","PURCHASE                                AUTHORIZED ON   08/15 COSTCO WHSE #1379         IDAHO FALLS   ID  P00300228805456759 CARD 9347","89.80","debit","Groceries","Wells Fargo Everyday Checking","",""
"8/17/2020","Sportsman's","PURCHASE                                AUTHORIZED ON   08/15 SPORTSMANS WAREHOUSE 1    AMMON         ID  P00000000384168991 CARD 9347","15.87","debit","Sporting Goods","Wells Fargo Everyday Checking","",""
"8/17/2020","Great Harvest Bread Co","PURCHASE                                AUTHORIZED ON   08/15 GREAT HARVEST BREA        IDAHO FALLS   ID  S580228749042282   CARD 9347","17.22","debit","Restaurants","Wells Fargo Everyday Checking","",""
"8/17/2020","NATURAL GROCERS IDAHO FALLS ID P00000000375721068 CARD 9347","PURCHASE                                AUTHORIZED ON   08/15 NATURAL GROCERS           IDAHO FALLS   ID  P00000000375721068 CARD 9347","3.38","debit","Groceries","Wells Fargo Everyday Checking","",""
"8/17/2020","Venmo","VENMO            PAYMENT           3931981007      MATTHEW GOODSELL","8.50","debit","Transfer","Wells Fargo Everyday Checking","",""
"8/17/2020","WILD ADVENTURE SHELLEY ID S300229095844050 CARD 9347","PURCHASE                                AUTHORIZED ON   08/15 SQ *WILD ADVENTURE        SHELLEY       ID  S300229095844050   CARD 9347","3.00","debit","Entertainment","Wells Fargo Everyday Checking","",""
"8/17/2020","WILD ADVENTURE 877-417-4551 ID S460229054846368 CARD 9347","PURCHASE                                AUTHORIZED ON   08/15 SQ *WILD ADVENTURE        877-417-4551  ID  S460229054846368   CARD 9347","22.00","debit","Entertainment","Wells Fargo Everyday Checking","",""
"8/17/2020","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB08NS989X ON 08/15/20","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB08NS989X ON 08/15/20","200.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"8/16/2020","Spotify","Spotify USA              877-7781161  NY","4.99","debit","Music","Visa","",""
"8/13/2020","Online","ONLINE PAYMENT","268.15","credit","Credit Card Payment","Visa","",""
"8/13/2020","MOBILE DEPOSIT : REF NUMBER :117130502049","MOBILE DEPOSIT : REF NUMBER :117130502049","729.14","credit","Income","Wells Fargo Way2Save® Savings","",""
"8/13/2020","ONLINE TRANSFER REF #IB08NCL7KX TO COLLEGE CARD ON 08/13/20","ONLINE TRANSFER REF #IB08NCL7KX TO COLLEGE CARD XXXXXXXXXXXX1114 ON 08/13/20","268.15","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"8/11/2020","BROULIM'S #6 REXBURG ID S380224114022335 CARD 9347","PURCHASE                                AUTHORIZED ON   08/10 BROULIM'S #6              REXBURG       ID  S380224114022335   CARD 9347","6.66","debit","Groceries","Wells Fargo Everyday Checking","",""
"8/10/2020","BROULIM'S #6 REXBURG ID","BROULIM'S #6             REXBURG      ID","18.61","debit","Groceries","Visa","",""
"8/10/2020","MOBILE DEPOSIT : REF NUMBER :814090957735","MOBILE DEPOSIT : REF NUMBER :814090957735","125.00","credit","Income","Wells Fargo Way2Save® Savings","",""
"8/10/2020","Jamba Juice","PURCHASE                                AUTHORIZED ON   08/07 TST* JAMBA JUICE -        AMMON         ID  S300221010540787   CARD 9347","9.84","debit","Food & Dining","Wells Fargo Everyday Checking","",""
"8/10/2020","NCSTUDIO 4029357733 HKG S460221004279770 CARD 9347","PURCHASE                                AUTHORIZED ON   08/07 PAYPAL *NCSTUDIO          4029357733    HKG S460221004279770   CARD 9347","40.23","debit","Utilities","Wells Fargo Everyday Checking","",""
"8/10/2020","Deseret Book","PURCHASE                                AUTHORIZED ON   08/10 DESERET BOOK CO #77 18    REXBURG       ID  P00000000487329610 CARD 9347","8.48","debit","Books","Wells Fargo Everyday Checking","",""
"8/08/2020","LOVE S TRAVEL 00004788 IDAHO FALLS ID","LOVE S TRAVEL 00004788   IDAHO FALLS  ID","45.62","debit","Gas & Fuel","Visa","",""
"8/07/2020","Bob's Kwik Service Inc","PURCHASE                                AUTHORIZED ON   08/07 BOB'S KWIK SERV           RIGBY         ID  P00000000570918643 CARD 9347","5.50","debit","Fast Food","Wells Fargo Everyday Checking","",""
"8/07/2020","BROULIM'S #6 REXBURG ID S580219059729910 CARD 9347","PURCHASE                                AUTHORIZED ON   08/05 BROULIM'S #6              REXBURG       ID  S580219059729910   CARD 9347","10.35","debit","Groceries","Wells Fargo Everyday Checking","",""
"8/05/2020","TOM'S GYROS IDAHO FALLS ID S580217022599482 CARD 9347","PURCHASE                                AUTHORIZED ON   08/03 TOM'S GYROS               IDAHO FALLS   ID  S580217022599482   CARD 9347","14.31","debit","Fast Food","Wells Fargo Everyday Checking","",""
"8/04/2020","Manual Solutions Pllc","MANUAL SOLUTIONS PHYSICALIDAHO FALLS  ID","35.00","debit","Business Services","Visa","",""
"8/04/2020","GOOD 2 GO 108 RI RIGBY ID P00580217782402863 CARD 9347","PURCHASE                                AUTHORIZED ON   08/04 GOOD 2 GO 108 RI          RIGBY         ID  P00580217782402863 CARD 9347","2.35","debit","Public Transportation","Wells Fargo Everyday Checking","",""
"8/03/2020","RECURRING TRANSFER TO GOODSELL M REF #OP08L6VDWB EVERYDAY CHECKING DEBIT","RECURRING TRANSFER TO GOODSELL M REF #OP08L6VDWB EVERYDAY CHECKING DEBIT","100.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"8/03/2020","RECURRING TRANSFER FROM GOODSELL M REF #OP08L6VDWB WAY2SAVE SAVINGS DEBIT","RECURRING TRANSFER FROM GOODSELL M REF #OP08L6VDWB WAY2SAVE SAVINGS DEBIT","100.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"7/31/2020","Wal-Mart","WAL-MART #1878           REXBURG      ID","38.09","debit","Shopping","Visa","",""
"7/31/2020","Neste","BEST NEST HOUSIN 2727_14744 200729 208-356-3001    MATTHEW GOODSELL","250.00","debit","Gas & Fuel","Wells Fargo Way2Save® Savings","",""
"7/31/2020","Ch JesusChrist DONATION","Ch JesusChrist   DONATION   200731 62939883        GOODSELL MATTHEW ALLEN","20.00","debit","Charity","Wells Fargo Way2Save® Savings","",""
"7/31/2020","ONLINE TRANSFER FROM GOODSELL M EVERYDAY CHECKING REF #IB08L23F6B ON 07/31/20","ONLINE TRANSFER FROM GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB08L23F6B ON 07/31/20","250.00","credit","Transfer","Wells Fargo Way2Save® Savings","",""
